Customer ID,Customer Name,Segment,City,State,Country,Market,Region
CS-2250,Chris Selesnick,Corporate,Istanbul,Istanbul,Turkey,EMEA,EMEA
RS-9765,Roland Schwarz,Corporate,Westonaria,Gauteng,South Africa,Africa,Africa
NB-18580,Nicole Brennan,Corporate,Ermont,Ile-de-France,France,EU,Central
BT-1395,Bill Tyler,Corporate,Tetouan,Tanger-Tétouan,Morocco,Africa,Africa
PL-8925,Paul Lucas,Home Office,Taza,Taza-Al Hoceima-Taounate,Morocco,Africa,Africa
HK-4890,Heather Kirkland,Corporate,London,Ontario,Canada,Canada,Canada
PK-9075,Pete Kriz,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
MG-18205,Mitch Gastineau,Corporate,Pune,Maharashtra,India,APAC,Central Asia
CR-2820,Cyra Reiten,Home Office,Karliova,Bingol,Turkey,EMEA,EMEA
JK-6090,Juliana Krohn,Consumer,Khartoum,Khartoum,Sudan,Africa,Africa
SG-20890,Susan Gilcrest,Corporate,Amarillo,Texas,United States,US,Central
CC-2220,Chris Cortes,Consumer,Toronto,Ontario,Canada,Canada,Canada
TC-21475,Tony Chapman,Home Office,Invercargill,Southland,New Zealand,APAC,Oceania
DJ-13510,Don Jones,Corporate,Bangalore,Karnataka,India,APAC,Central Asia
KS-6300,Karen Seio,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
CD-2280,Christina DeMoss,Consumer,Mubi,Adamawa,Nigeria,Africa,Africa
JB-6000,Joy Bell-,Consumer,Potchefstroom,North-West,South Africa,Africa,Africa
CR-2730,Craig Reiter,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
AS-285,Alejandro Savely,Corporate,Ivanovo,Ivanovo,Russia,EMEA,EMEA
SJ-10500,Shirley Jackson,Consumer,Ankara,Ankara,Turkey,EMEA,EMEA
BF-1020,Barry Französisch,Corporate,Casablanca,Grand Casablanca,Morocco,Africa,Africa
BD-1725,Bruce Degenhardt,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
RM-19750,Roland Murray,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia
PO-9195,Phillina Ober,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
AG-330,Alex Grayson,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
BB-1545,Brenda Bowman,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
LP-7095,Liz Preis,Consumer,St. Catharines,Ontario,Canada,Canada,Canada
JE-5475,Jeremy Ellison,Consumer,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
AH-30,Aaron Hawkins,Corporate,Gdansk,Pomerania,Poland,EMEA,EMEA
BS-1665,Brian Stugart,Consumer,Yazd,Yazd,Iran,EMEA,EMEA
TC-11535,Tracy Collins,Home Office,Lagos,Lagos,Nigeria,Africa,Africa
BE-1455,Brad Eason,Home Office,Zagreb,Grad Zagreb,Croatia,EMEA,EMEA
PJ-9015,Pauline Johnson,Consumer,Tangier,Tanger-Tétouan,Morocco,Africa,Africa
HM-4980,Henry MacAllister,Consumer,Izmir,Izmir,Turkey,EMEA,EMEA
GA-4725,Guy Armstrong,Consumer,Horlivka,Donetsk,Ukraine,EMEA,EMEA
CM-1830,Cari MacIntyre,Corporate,Medina,Al Madinah,Saudi Arabia,EMEA,EMEA
JM-5265,Janet Molinari,Corporate,Antsiranana,Diana,Madagascar,Africa,Africa
MC-7425,Mark Cousins,Corporate,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
SC-10305,Sean Christensen,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
SR-10425,Sharelle Roach,Home Office,Zaria,Kaduna,Nigeria,Africa,Africa
JJ-5445,Jennifer Jackson,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
EK-3795,Eileen Kiefer,Home Office,Casablanca,Grand Casablanca,Morocco,Africa,Africa
TP-11130,Theone Pippenger,Consumer,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
AR-345,Alex Russell,Corporate,Constantine,Constantine,Algeria,Africa,Africa
RD-9810,Ross DeVincentis,Home Office,Cape Town,Western Cape,South Africa,Africa,Africa
MJ-7740,Max Jones,Consumer,Abidjan,Lagunes,Cote d'Ivoire,Africa,Africa
MB-8085,Mick Brown,Consumer,Budapest,Budapest,Hungary,EMEA,EMEA
MP-7965,Michael Paige,Corporate,Hurghada,Al Bahr Al Ahmar,Egypt,Africa,Africa
BD-1770,Bryan Davis,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
DC-2850,Dan Campbell,Consumer,North York,Ontario,Canada,Canada,Canada
EP-3915,Emily Phan,Consumer,Bata,Litoral,Equatorial Guinea,Africa,Africa
BB-990,Barry Blumstein,Corporate,Mosul,Ninawa,Iraq,EMEA,EMEA
ME-8010,Michelle Ellison,Corporate,Bandundu,Bandundu,Democratic Republic of the Congo,Africa,Africa
DC-3285,Debra Catini,Consumer,Bursa,Bursa,Turkey,EMEA,EMEA
XP-11865,Xylona Preis,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
TT-11460,Tonja Turnell,Home Office,Batman,Batman,Turkey,EMEA,EMEA
JF-5295,Jason Fortune-,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
HP-4815,Harold Pawlan,Home Office,Lublin,Lublin,Poland,EMEA,EMEA
BM-1575,Brendan Murry,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
AG-495,Andrew Gjertsen,Corporate,Vienna,Vienna,Austria,EMEA,EMEA
HR-14830,Harold Ryan,Corporate,Sydney,New South Wales,Australia,APAC,Oceania
JA-5970,Joseph Airdo,Consumer,Bursa,Bursa,Turkey,EMEA,EMEA
BT-11530,Bradley Talbott,Home Office,Sheffield,England,United Kingdom,EU,North
CG-2040,Catherine Glotzbach,Home Office,Lagos,Lagos,Nigeria,Africa,Africa
JC-5385,Jenna Caffey,Consumer,Miass,Chelyabinsk,Russia,EMEA,EMEA
AW-930,Arthur Wiediger,Home Office,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
NP-8670,Nora Paige,Consumer,Kharkiv,Kharkiv,Ukraine,EMEA,EMEA
MH-7620,Matt Hagelstein,Corporate,Opole,Opole,Poland,EMEA,EMEA
LS-16945,Linda Southworth,Corporate,Vienna,Vienna,Austria,EU,Central
TB-11355,Todd Boyes,Corporate,Ankara,Ankara,Turkey,EMEA,EMEA
RH-9495,Rick Hansen,Consumer,Dakar,Dakar,Senegal,Africa,Africa
BT-1680,Brian Thompson,Consumer,Kirovohrad,Kirovohrad,Ukraine,EMEA,EMEA
TB-11190,Thomas Brumley,Home Office,Meknes,Meknès-Tafilalet,Morocco,Africa,Africa
MD-7350,Maribeth Dona,Consumer,Usak,Usak,Turkey,EMEA,EMEA
LM-17065,Liz MacKendrick,Consumer,Auburn,New York,United States,US,East
FP-4320,Frank Preis,Consumer,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
JF-5355,Jay Fein,Consumer,Ulan Bator,Ulaanbaatar,Mongolia,EMEA,EMEA
DB-13360,Dennis Bolton,Home Office,Vienna,Vienna,Austria,EU,Central
RF-9345,Randy Ferguson,Corporate,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
JM-5655,Jim Mitchum,Corporate,Saskatoon,Saskatchewan,Canada,Canada,Canada
JK-5640,Jim Kriz,Home Office,Arbil,Arbil,Iraq,EMEA,EMEA
AB-150,Aimee Bixby,Consumer,Ahvaz,Khuzestan,Iran,EMEA,EMEA
HD-4785,Harold Dahlen,Home Office,Lubumbashi,Katanga,Democratic Republic of the Congo,Africa,Africa
KH-6330,Katharine Harms,Corporate,Ibadan,Oyo,Nigeria,Africa,Africa
EJ-3720,Ed Jacobs,Consumer,Kisangani,Orientale,Democratic Republic of the Congo,Africa,Africa
GM-4500,Gene McClure,Consumer,Benguela,Benguela,Angola,Africa,Africa
RA-9945,Ryan Akin,Consumer,Kano,Kano,Nigeria,Africa,Africa
HJ-4875,Heather Jas,Home Office,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA
HH-5010,Hilary Holden,Corporate,Donets'k,Donetsk,Ukraine,EMEA,EMEA
MS-7710,Maurice Satty,Consumer,Kryvyy Rih,Dnipropetrovs'k,Ukraine,EMEA,EMEA
BE-1335,Bill Eplett,Home Office,Zlatoust,Chelyabinsk,Russia,EMEA,EMEA
BO-1425,Bobby Odegard,Consumer,Zielona Gora,Lubusz,Poland,EMEA,EMEA
NC-8340,Nat Carroll,Consumer,Baku,Baki,Azerbaijan,EMEA,EMEA
HL-5040,Hunter Lopez,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
EB-4110,Eugene Barchas,Consumer,Jos,Plateau,Nigeria,Africa,Africa
DL-2865,Dan Lawera,Consumer,Shiraz,Fars,Iran,EMEA,EMEA
DR-2940,Daniel Raglin,Home Office,Mersin,Mersin,Turkey,EMEA,EMEA
CG-2520,Claire Gute,Consumer,Buzau,Buzau,Romania,EMEA,EMEA
PW-9030,Pauline Webber,Corporate,Osh,Osh,Kyrgyzstan,EMEA,EMEA
JS-5685,Jim Sink,Corporate,Durban,Kwazulu-natal,South Africa,Africa,Africa
CA-1965,Carol Adams,Corporate,Sincan,Ankara,Turkey,EMEA,EMEA
RD-9660,Robert Dilbeck,Home Office,Ankara,Ankara,Turkey,EMEA,EMEA
DD-3570,Dorothy Dickinson,Consumer,Likasi,Katanga,Democratic Republic of the Congo,Africa,Africa
KH-6360,Katherine Hughes,Consumer,Brest,Brest,Belarus,EMEA,EMEA
LB-6735,Larry Blacks,Consumer,Beira,Sofala,Mozambique,Africa,Africa
JJ-5760,Joel Jenkins,Home Office,Bamako,Bamako,Mali,Africa,Africa
PH-8790,Patricia Hirasaki,Home Office,Irkutsk,Irkutsk,Russia,EMEA,EMEA
ML-7755,Max Ludwig,Home Office,Mogadishu,Banaadir,Somalia,Africa,Africa
SS-20515,Shirley Schmidt,Home Office,Palermo,Sicily,Italy,EU,South
CC-2610,Corey Catlett,Corporate,Medina,Al Madinah,Saudi Arabia,EMEA,EMEA
TB-11175,Thomas Boland,Corporate,Wadi as Sir,'Amman,Jordan,EMEA,EMEA
JG-5310,Jason Gross,Corporate,Antalya,Antalya,Turkey,EMEA,EMEA
VP-11760,Victoria Pisteka,Corporate,Kaluga,Kaluga,Russia,EMEA,EMEA
TC-11145,Theresa Coyne,Corporate,Baghdad,Baghdad,Iraq,EMEA,EMEA
PR-8880,Patrick Ryan,Consumer,Calabar,Cross River,Nigeria,Africa,Africa
KB-6405,Katrina Bavinger,Home Office,Ashdod,Southern,Israel,EMEA,EMEA
GZ-4470,Gary Zandusky,Consumer,Brasov,Brasov,Romania,EMEA,EMEA
NG-8430,Nathan Gelder,Consumer,Dayr az Zawr,Dayr Az Zawr,Syria,EMEA,EMEA
LT-6765,Larry Tron,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
DB-2970,Darren Budd,Corporate,Tbilisi,Tbilisi,Georgia,EMEA,EMEA
BG-1035,Barry Gonzalez,Consumer,Panevezys,Panevezys,Lithuania,EMEA,EMEA
SC-10725,Steven Cartwright,Consumer,Mogadishu,Banaadir,Somalia,Africa,Africa
GT-4710,Greg Tran,Consumer,Miass,Chelyabinsk,Russia,EMEA,EMEA
CK-2325,Christine Kargatis,Home Office,Epworth,Harare,Zimbabwe,Africa,Africa
CD-1980,Carol Darley,Consumer,Khorramshahr,Khuzestan,Iran,EMEA,EMEA
CR-2580,Clay Rozendal,Home Office,Cherkasy,Cherkasy,Ukraine,EMEA,EMEA
AR-405,Allen Rosenblatt,Corporate,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,EMEA,EMEA
GD-4590,Giulietta Dortch,Corporate,Kaduna,Kaduna,Nigeria,Africa,Africa
FO-4305,Frank Olsen,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa
RE-9405,Ricardo Emerson,Consumer,Benguela,Benguela,Angola,Africa,Africa
MR-7545,Mathew Reese,Home Office,Mbandaka,Equateur,Democratic Republic of the Congo,Africa,Africa
MG-7680,Maureen Gastineau,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
JH-6180,Justin Hirsh,Consumer,Kano,Kano,Nigeria,Africa,Africa
TB-11595,Troy Blackwell,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
KL-6645,Ken Lonsdale,Consumer,Soweto,Gauteng,South Africa,Africa,Africa
KE-6420,Katrina Edelman,Corporate,Oran,Oran,Algeria,Africa,Africa
FA-4230,Frank Atkinson,Corporate,Abuja,Abuja Capital Territory,Nigeria,Africa,Africa
JK-5370,Jay Kimmel,Consumer,Sofia,Sofiya-Grad,Bulgaria,EMEA,EMEA
KT-6465,Kean Takahito,Consumer,Kryvyy Rih,Dnipropetrovs'k,Ukraine,EMEA,EMEA
RC-9960,Ryan Crowe,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
DL-3315,Delfina Latchford,Consumer,Thies Nones,Thies,Senegal,Africa,Africa
TH-11100,Thea Hendricks,Consumer,Sofia,Sofiya-Grad,Bulgaria,EMEA,EMEA
KD-6345,Katherine Ducich,Consumer,Nairobi,Nairobi,Kenya,Africa,Africa
GM-4455,Gary Mitchum,Home Office,Kismaayo,Jubbada Hoose,Somalia,Africa,Africa
GH-4485,Gene Hale,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
JB-5400,Jennifer Braxton,Corporate,Abidjan,Lagunes,Cote d'Ivoire,Africa,Africa
MN-7935,Michael Nguyen,Consumer,Gaziantep,Gaziantep,Turkey,EMEA,EMEA
RB-9795,Ross Baird,Home Office,Chisinau,Chisinau,Moldova,EMEA,EMEA
SD-10485,Shirley Daniels,Home Office,Bursa,Bursa,Turkey,EMEA,EMEA
HE-4800,Harold Engle,Corporate,Angarsk,Irkutsk,Russia,EMEA,EMEA
RB-9645,Robert Barroso,Corporate,Barika,Batna,Algeria,Africa,Africa
GM-4695,Greg Maxwell,Corporate,Ad Diwaniyah,Al Qadisiyah,Iraq,EMEA,EMEA
RD-9480,Rick Duston,Consumer,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
FH-14350,Fred Harton,Consumer,Pantin,Ile-de-France,France,EU,Central
DO-3645,Doug O'Connell,Consumer,Gdynia,Pomerania,Poland,EMEA,EMEA
CS-2130,Chad Sievert,Consumer,Garoua,Nord,Cameroon,Africa,Africa
VB-11745,Victoria Brennan,Corporate,Chisinau,Chisinau,Moldova,EMEA,EMEA
PB-9105,Peter Bühler,Consumer,Mamak,Ankara,Turkey,EMEA,EMEA
BO-1350,Bill Overfelt,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
JD-6150,Justin Deggeller,Corporate,Mashhad,Razavi Khorasan,Iran,EMEA,EMEA
JM-5865,John Murray,Consumer,Kano,Kano,Nigeria,Africa,Africa
AR-570,Anemone Ratner,Consumer,Shiraz,Fars,Iran,EMEA,EMEA
FG-14260,Frank Gastineau,Home Office,Vienna,Vienna,Austria,EU,Central
VD-11670,Valerie Dominguez,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
AB-165,Alan Barnes,Consumer,Niamey,Niamey,Niger,Africa,Africa
DM-3015,Darrin Martin,Consumer,Kerman,Kerman,Iran,EMEA,EMEA
KM-6660,Khloe Miller,Consumer,Hargeysa,Woqooyi Galbeed,Somalia,Africa,Africa
JM-5250,Janet Martin,Consumer,Bur Sudan,Red Sea,Sudan,Africa,Africa
TS-11655,Trudy Schmidt,Consumer,Hrodna,Hrodna,Belarus,EMEA,EMEA
BH-1710,Brosina Hoffman,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
JO-5145,Jack O'Briant,Corporate,Plzen,Plzen,Czech Republic,EMEA,EMEA
AD-180,Alan Dominguez,Home Office,Istanbul,Istanbul,Turkey,EMEA,EMEA
RO-9780,Rose O'Brian,Consumer,Beni Suef,Bani Suwayf,Egypt,Africa,Africa
DL-2925,Daniel Lacy,Consumer,Qaraghandy,Qaraghandy,Kazakhstan,EMEA,EMEA
EM-4200,Evan Minnotte,Home Office,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
FM-4290,Frank Merwin,Home Office,Gombe,Gombe,Nigeria,Africa,Africa
JP-5520,Jeremy Pistek,Consumer,Budapest,Budapest,Hungary,EMEA,EMEA
LC-7050,Liz Carlisle,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
AB-255,Alejandro Ballentine,Home Office,Zahedan,Sistan Va Baluchestan,Iran,EMEA,EMEA
AR-825,Anthony Rawles,Corporate,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
HA-4920,Helen Andreada,Consumer,Oktyabr'skiy,Bashkortostan,Russia,EMEA,EMEA
MP-8175,Mike Pelletier,Home Office,Al Mubarraz,Ash Sharqiyah,Saudi Arabia,EMEA,EMEA
PB-9150,Philip Brown,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
SP-10620,Stefania Perrino,Corporate,Almaty,Almaty City,Kazakhstan,EMEA,EMEA
TM-11010,Tamara Manning,Consumer,Kulob,Khatlon,Tajikistan,EMEA,EMEA
OT-8730,Olvera Toch,Consumer,Qostanay,Qostanay,Kazakhstan,EMEA,EMEA
TM-11490,Tony Molinari,Consumer,Ahvaz,Khuzestan,Iran,EMEA,EMEA
AC-660,Anna Chung,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
TH-11115,Thea Hudgings,Corporate,Dar es Salaam,Dar Es Salaam,Tanzania,Africa,Africa
ND-8370,Natalie DeCherney,Consumer,Sevastopol,Sevastopol',Ukraine,EMEA,EMEA
LH-7020,Lisa Hazard,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
RD-9720,Roger Demir,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
SW-10275,Scott Williamson,Consumer,Manisa,Manisa,Turkey,EMEA,EMEA
MH-8115,Mick Hernandez,Home Office,Kumasi,Ashanti,Ghana,Africa,Africa
MM-7920,Michael Moore,Consumer,An Nasiriyah,Dhi Qar,Iraq,EMEA,EMEA
VP-11730,Victor Preis,Home Office,Istanbul,Istanbul,Turkey,EMEA,EMEA
RK-9300,Ralph Kennedy,Consumer,Berdychiv,Zhytomyr,Ukraine,EMEA,EMEA
DW-3585,Dorothy Wardle,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
PT-9090,Pete Takahito,Consumer,Bingol,Bingol,Turkey,EMEA,EMEA
EH-4005,Erica Hernandez,Home Office,Yaroslavl',Yaroslavl',Russia,EMEA,EMEA
TD-10995,Tamara Dahlen,Consumer,Mississauga,Ontario,Canada,Canada,Canada
RB-9330,Randy Bradley,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
RF-9735,Roland Fjeld,Consumer,Tel Aviv,Tel Aviv,Israel,EMEA,EMEA
RD-9585,Rob Dowd,Consumer,Accra,Greater Accra,Ghana,Africa,Africa
TS-11340,Toby Swindell,Consumer,Izmir,Izmir,Turkey,EMEA,EMEA
KW-6435,Katrina Willman,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
BF-1080,Bart Folk,Consumer,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
PS-9045,Penelope Sewall,Home Office,Uskudar,Istanbul,Turkey,EMEA,EMEA
HR-4830,Harold Ryan,Corporate,Guelma,Guelma,Algeria,Africa,Africa
JC-5775,John Castell,Consumer,Abidjan,Lagunes,Cote d'Ivoire,Africa,Africa
BF-1215,Benjamin Farhat,Home Office,Kenitra,Gharb-Chrarda-Béni Hssen,Morocco,Africa,Africa
JP-6135,Julie Prescott,Home Office,Ufa,Bashkortostan,Russia,EMEA,EMEA
SB-10170,Sarah Bern,Consumer,Beykoz,Istanbul,Turkey,EMEA,EMEA
PF-9120,Peter Fuller,Consumer,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,Africa,Africa
GB-4530,George Bell,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
DB-3120,David Bremer,Corporate,Montréal,Quebec,Canada,Canada,Canada
MB-7305,Maria Bertelson,Consumer,Yaroslavl',Yaroslavl',Russia,EMEA,EMEA
SW-10245,Scot Wooten,Consumer,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
SC-10260,Scott Cohen,Corporate,Istanbul,Istanbul,Turkey,EMEA,EMEA
SE-10110,Sanjit Engle,Consumer,Braila,Braila,Romania,EMEA,EMEA
KF-6285,Karen Ferguson,Home Office,Targu Mures,Mures,Romania,EMEA,EMEA
JR-6210,Justin Ritter,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
TN-11040,Tanja Norvell,Home Office,Casablanca,Grand Casablanca,Morocco,Africa,Africa
DW-3540,Don Weiss,Consumer,Ibadan,Oyo,Nigeria,Africa,Africa
GG-4650,Greg Guthrie,Corporate,Ivanovo,Ivanovo,Russia,EMEA,EMEA
MS-7365,Maribeth Schnelling,Consumer,Randfontein,Gauteng,South Africa,Africa,Africa
MT-7815,Meg Tillman,Consumer,Arak,Markazi,Iran,EMEA,EMEA
AG-300,Aleksandra Gannaway,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
DJ-3420,Denny Joy,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
BM-1785,Bryan Mills,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,Africa,Africa
AG-900,Arthur Gainer,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
MS-7830,Melanie Seite,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
SU-10665,Stephanie Ulpright,Home Office,Jinja,Jinja,Uganda,Africa,Africa
CS-1950,Carlos Soltero,Consumer,Gatineau,Quebec,Canada,Canada,Canada
FH-4275,Frank Hawley,Corporate,Taza,Taza-Al Hoceima-Taounate,Morocco,Africa,Africa
CL-2565,Clay Ludtke,Consumer,Saida,Saida,Algeria,Africa,Africa
AM-360,Alice McCarthy,Corporate,Ulan Bator,Ulaanbaatar,Mongolia,EMEA,EMEA
CM-1935,Carlos Meador,Consumer,Ibadan,Oyo,Nigeria,Africa,Africa
PV-8985,Paul Van Hugh,Home Office,Kikwit,Bandundu,Democratic Republic of the Congo,Africa,Africa
BN-1470,Brad Norvell,Corporate,Cape Town,Western Cape,South Africa,Africa,Africa
TB-11055,Ted Butterfield,Consumer,Qostanay,Qostanay,Kazakhstan,EMEA,EMEA
SC-10695,Steve Chapman,Corporate,Botshabelo,Free State,South Africa,Africa,Africa
FM-4380,Fred McMath,Consumer,Antalya,Antalya,Turkey,EMEA,EMEA
CM-2235,Chris McAfee,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
SR-10740,Steven Roelle,Home Office,Blagoveshchensk,Amur,Russia,EMEA,EMEA
ST-10530,Shui Tom,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
DS-3180,David Smith,Corporate,Algiers,Alger,Algeria,Africa,Africa
AF-885,Art Foster,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
IM-5070,Irene Maddox,Consumer,Shiraz,Fars,Iran,EMEA,EMEA
CM-2115,Chad McGuire,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,Africa,Africa
AS-45,Aaron Smayling,Corporate,Bagcilar,Istanbul,Turkey,EMEA,EMEA
LO-7170,Lori Olson,Corporate,Cape Town,Western Cape,South Africa,Africa,Africa
SF-10200,Sarah Foster,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
CL-2700,Craig Leslie,Home Office,Hurghada,Al Bahr Al Ahmar,Egypt,Africa,Africa
JM-5580,Jill Matthias,Consumer,Mogadishu,Banaadir,Somalia,Africa,Africa
CB-2535,Claudia Bergmann,Corporate,Izmir,Izmir,Turkey,EMEA,EMEA
DB-3060,Dave Brooks,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
JL-5505,Jeremy Lonsdale,Consumer,Mombasa,Coast,Kenya,Africa,Africa
JK-5325,Jason Klamczynski,Corporate,Warri,Delta,Nigeria,Africa,Africa
QJ-9255,Quincy Jones,Corporate,Izmir,Izmir,Turkey,EMEA,EMEA
EA-4035,Erin Ashbrook,Corporate,Konya,Konya,Turkey,EMEA,EMEA
SC-10770,Stewart Carmichael,Corporate,Bursa,Bursa,Turkey,EMEA,EMEA
TT-11070,Ted Trevino,Consumer,Algiers,Alger,Algeria,Africa,Africa
DB-3270,Deborah Brumfield,Home Office,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
LS-7200,Luke Schmidt,Corporate,Bursa,Bursa,Turkey,EMEA,EMEA
SP-10545,Sibella Parks,Corporate,Cairo,Al Qahirah,Egypt,Africa,Africa
SN-10710,Steve Nguyen,Home Office,Port Elizabeth,Eastern Cape,South Africa,Africa,Africa
SH-9975,Sally Hughsby,Corporate,Shiraz,Fars,Iran,EMEA,EMEA
TC-11295,Toby Carlisle,Consumer,Dakar,Dakar,Senegal,Africa,Africa
SM-10320,Sean Miller,Home Office,Koumra,Mandoul,Chad,Africa,Africa
ML-7410,Maris LaWare,Consumer,Eskisehir,Eskisehir,Turkey,EMEA,EMEA
KD-6495,Keith Dawkins,Corporate,Lodz,Lodz,Poland,EMEA,EMEA
ZC-11910,Zuschuss Carroll,Consumer,Maiduguri,Borno,Nigeria,Africa,Africa
LL-6840,Lauren Leatherbury,Consumer,Qom,Qom,Iran,EMEA,EMEA
SC-10575,Sonia Cooley,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
RA-9915,Russell Applegate,Consumer,Lome,Maritime,Togo,Africa,Africa
TB-11625,Trudy Brown,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
DP-3165,David Philippe,Consumer,Man,Dix-Huit Montagnes,Cote d'Ivoire,Africa,Africa
EB-3705,Ed Braxton,Corporate,Benghazi,Banghazi,Libya,Africa,Africa
ML-8040,Michelle Lonsdale,Corporate,Abidjan,Lagunes,Cote d'Ivoire,Africa,Africa
AB-105,Adrian Barton,Consumer,Toronto,Ontario,Canada,Canada,Canada
DP-3390,Dennis Pardue,Home Office,Kigali,Kigali,Rwanda,Africa,Africa
JG-5805,John Grady,Corporate,East London,Eastern Cape,South Africa,Africa,Africa
CS-2490,Cindy Schnelling,Corporate,Springs,Gauteng,South Africa,Africa,Africa
CJ-2010,Caroline Jumper,Consumer,Meknes,Meknès-Tafilalet,Morocco,Africa,Africa
SH-10635,Stefanie Holloman,Corporate,Chisinau,Chisinau,Moldova,EMEA,EMEA
BG-1740,Bruce Geld,Consumer,Kigali,Kigali,Rwanda,Africa,Africa
KM-6720,Kunst Miller,Consumer,Basra,Al Basrah,Iraq,EMEA,EMEA
SV-10935,Susan Vittorini,Consumer,Minna,Niger,Nigeria,Africa,Africa
CA-2055,Cathy Armstrong,Home Office,Whitby,Ontario,Canada,Canada,Canada
TS-11160,Theresa Swint,Corporate,Accra,Greater Accra,Ghana,Africa,Africa
CC-2430,Chuck Clark,Home Office,Quchan,Razavi Khorasan,Iran,EMEA,EMEA
JW-5955,Joni Wasserman,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
AP-915,Arthur Prichep,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
DK-3090,Dave Kipp,Consumer,Ufa,Bashkortostan,Russia,EMEA,EMEA
JL-5235,Janet Lee,Consumer,Krasnyy Luch,Luhans'k,Ukraine,EMEA,EMEA
DF-3135,David Flashing,Consumer,Sarkand,Almaty,Kazakhstan,EMEA,EMEA
HA-4905,Helen Abelman,Consumer,Hamadan,Hamadan,Iran,EMEA,EMEA
MD-7860,Michael Dominguez,Corporate,Ankara,Ankara,Turkey,EMEA,EMEA
